x,y,z,xt,yt,zt
-0.126954, -0.122065, 0.385731, , , 
0.109855, -0.153291, 0.632959, , , 
-0.151460, -0.141401, 0.468492, , , 
-0.172571, -0.237783, 0.687826, , , 
-0.149222, -0.108310, 0.475237, , , 
-0.380200, -0.390233, 0.391140, , , 
-0.880853, -0.626965, 0.666985, , , 
-0.379222, -0.383403, 0.413558, , , 
-0.144446, -0.208361, 0.675907, , , 
-0.158015, -0.139455, 0.379511, , , 
-0.335008, -0.354493, 0.426234, , , 
-0.566521, -0.435458, 0.099685, , , 
-0.679425, -0.470207, 0.540521, , , 
-0.291943, -0.386379, 0.639983, , , 
-0.153868, -0.138735, 0.591906, , , 
-0.150583, -0.122755, 0.362895, , , 
-0.149584, -0.131244, 0.518645, , , 
-0.134950, -0.206477, 0.675403, , , 
-0.158472, -0.114700, 0.363520, , , 
0.139025, -0.146534, 0.601848, , , 
-0.214575, -0.217311, 0.574883, , , 
-0.157529, -0.156970, 0.456998, , , 
-0.335972, -0.430090, 0.642776, , , 
-0.492935, -0.370744, 0.031965, , , 
0.121495, -0.146125, 0.602198, , , 
-0.356925, -0.230322, 0.078585, , , 
-0.129094, -0.236877, 0.690923, , , 
-0.128943, -0.138279, 0.576256, , , 
-0.507834, -0.348437, 0.537583, , , 
-0.169049, -0.307634, 0.479864, , , 
-0.155641, -0.140379, 0.575423, , , 
0.138918, -0.151827, 0.622638, , , 
-0.121574, -0.166873, 0.710261, , , 
0.135356, -0.147214, 0.603278, , , 
0.111626, -0.153415, 0.632625, , , 
-0.114344, -0.314101, 0.737754, , , 
-0.152677, -0.156139, 0.460110, , , 
0.134581, -0.147026, 0.602883, , , 
-0.141039, -0.142106, 0.390137, , , 
-0.286658, -0.340844, 0.237880, , , 
0.148994, -0.146936, 0.602555, , , 
-0.158570, -0.343750, 0.477524, , , 
-0.149146, -0.335632, 0.483653, , , 
-0.113710, -0.185334, 0.636654, , , 
-0.445099, -0.395657, 0.306055, , , 
0.138957, -0.151894, 0.622702, , , 
-0.142588, -0.183308, 0.607215, , , 
0.133658, -0.146630, 0.601994, , , 
-0.154294, -0.194833, 0.653205, , , 
0.133949, -0.148764, 0.611679, , , 
0.086640, -0.146828, 0.611718, , , 
0.143933, -0.146479, 0.601556, , , 
-0.356233, -0.263387, 0.126377, , , 
0.132780, -0.146410, 0.601667, , , 
-0.700801, -0.443561, 0.585914, , , 
-1.889296, -1.389709, 0.852649, , , 
-0.237867, -0.207739, 0.312915, , , 
-3.178591, -2.632645, 0.633353, , , 
0.137903, -0.146159, 0.601076, , , 
0.135187, -0.149834, 0.615602, , , 
-0.145399, -0.297124, 0.670932, , , 
0.038776, -0.193305, 0.493210, , , 
-0.324029, -0.244565, 0.282977, , , 
0.139714, -0.146848, 0.602429, , , 
-0.159289, -0.345880, 0.477578, , , 
-0.156444, -0.175580, 0.666503, , , 
-0.164220, -0.134103, 0.276883, , , 
-0.250152, -0.223711, 0.571075, , , 
-0.078522, -0.166462, 0.567461, , , 
-0.124474, -0.148462, 0.631185, , , 
-0.330298, -0.395404, 0.124378, , , 
-0.255426, -0.360972, 0.716398, , , 
-0.334119, -0.384483, 0.111102, , , 
0.116641, -0.144822, 0.600147, , , 
-0.125120, -0.288225, 0.667843, , , 
0.091137, -0.133617, 0.558085, , , 
-0.145915, -0.262042, 0.684415, , , 
-0.495194, -0.456439, 0.512636, , , 
-0.509141, -0.349991, 0.549659, , , 
-0.146695, -0.130224, 0.521215, , , 
-0.021711, -0.314840, 0.642670, , , 
-0.350727, -0.408440, 0.737437, , , 
-0.143123, -0.189653, 0.641757, , , 
0.097600, -0.145296, 0.601695, , , 
-0.173651, -0.119335, 0.347935, , , 
-0.274782, -0.452689, 0.109954, , , 
-0.151119, -0.136901, 0.586415, , , 
0.088367, -0.134965, 0.565347, , , 
-0.427187, -0.331943, 0.290840, , , 
-0.537996, -0.410304, 0.165507, , , 
-0.486431, -0.281316, 0.538333, , , 
-0.163381, -0.334638, 0.474167, , , 
-0.283786, -0.461874, 0.097298, , , 
-0.615599, -0.601760, -0.099582, , , 
-0.152751, -0.127204, 0.423066, , , 
-0.315071, -0.443887, 0.078620, , , 
-0.331394, -0.424549, 0.060703, , , 
-0.351618, -0.460163, 0.138009, , , 
-0.126832, -0.148823, 0.632085, , , 
-0.280678, -0.371857, 0.220037, , , 
-0.419326, -0.349317, 0.671873, , , 
-0.147344, -0.128394, 0.271029, , , 
-0.160257, -0.059053, -0.015547, , , 
-0.555128, -0.415209, 0.162877, , , 
-0.153250, -0.140353, 0.467693, , , 
-0.361883, -0.361339, 0.187823, , , 

